Well,580,581,582,583,584,585,586,587,588,589,590,591,592,593,594,595,596,597,598,599,600,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,631,632,633,634,635,636,637,638,639,640,641,642,643,644,645,646,647,648,649,650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,684,685,686,687,688,689,690,691,692,693,694,695,696,697,698,699,700,701,702,703,704,705,706,707,708,709,710,711,712,713,714,715,716,717,718,719,720,721,722,723,724,725,726,727,728,729,730,731,732,733,734,735,736,737,738,739,740,,
B12,230,230,197,225,251,234,256,259,285,315,336,367,425,401,489,535,554,547,561,617,672,623,700,674,731,720,735,733,777,763,757,810,792,772,867,866,844,876,811,817,972,1047,1112,1365,1477,1677,1989,2274,2766,3346,4361,5196,6529,8284,9945,12366,15265,18513,22872,26938,31875,37266,42521,48923,52786,58314,62530,66504,70571,72615,73569,74299,73279,73104,71748,69676,65982,63157,59802,55605,53157,51329,47203,43969,40284,38966,35373,32350,30355,28635,26534,25066,22821,21806,20701,18891,17882,16510,16758,15321,15036,14731,14257,13330,13882,13030,13917,13559,13303,13124,14411,13254,14190,13573,15034,14727,16020,15562,16915,17658,19205,20046,19529,20137,21143,23465,22264,23485,25627,26319,27300,27596,29492,29091,26990,29768,27672,30631,29168,29185,28737,28884,27405,26822,22924,22608,22364,21562,20483,18127,17462,16502,16025,13301,12576,13449,11657,11485,11321,10968,9782,,3181055
C1,112,119,116,113,136,118,120,121,131,151,124,134,157,174,187,184,199,238,225,207,227,189,236,223,240,260,274,257,242,254,218,222,227,224,183,226,189,215,219,220,196,216,218,209,221,220,268,232,249,270,304,349,360,369,547,542,673,795,915,971,1150,1386,1562,1664,1928,1957,2058,2128,2499,2468,2474,2634,2447,2588,2696,2447,2412,2148,2126,1982,2011,2005,1942,1744,1535,1537,1489,1502,1424,1243,1095,1065,997,1002,938,939,1002,1048,1005,889,1070,872,928,866,829,1080,832,973,913,1050,1163,1029,1089,912,1093,1134,1159,1206,1231,1254,1576,1536,1338,1572,1607,1840,1612,1855,1755,1831,1924,2055,1925,2386,2353,2569,2583,2530,2594,2543,3065,2821,2874,2800,2788,3149,3195,3168,3615,3703,4109,3258,4061,3932,3663,3971,4153,4062,4705,4789,5049,,222498
C2,871,836,938,986,1068,1020,1205,1284,1300,1304,1401,1545,1568,1705,1771,1814,1899,1996,2133,2184,2182,2201,2393,2375,2451,2532,2628,2730,2682,2807,2843,2843,2810,2863,2989,3140,3089,3334,3397,3713,3928,4404,4820,5780,6656,7429,9471,10948,13335,16544,20175,25578,32143,39695,49557,61586,74492,93267,111255,132437,158210,183924,213144,240259,267396,296625,322653,342602,361033,375051,382737,392036,392222,387134,384098,368347,355449,339368,322410,301606,286111,268889,251723,232155,219096,204825,184760,171326,157790,146061,134221,124540,116516,105853,99644,92291,87483,81905,78108,77658,70295,68817,65860,64094,63833,63343,61566,60715,60290,59607,60517,62134,62090,63825,64879,66591,70139,70319,71665,73690,77847,81583,84552,89297,91772,96509,97483,102795,105727,114852,114812,116675,117267,120357,122753,123505,122759,125715,126069,125580,118907,114661,110742,101173,99519,96974,88867,83255,78594,75139,65225,63275,56306,55748,48838,42395,43545,37537,39109,32596,30608,,15260780
C3,621,608,634,667,706,753,759,801,850,890,1014,991,1102,1147,1174,1288,1308,1326,1321,1469,1463,1559,1625,1532,1597,1662,1703,1851,1771,1764,1868,1833,1872,1958,1972,2093,1934,2076,2215,2345,2419,2840,3213,3674,4086,4965,6033,6963,8501,10432,13005,16357,20520,25906,31762,38597,47808,58116,70812,85955,101568,118608,136768,154484,172095,189059,203992,220299,231388,239714,245446,249335,249861,247837,242653,234818,226909,215827,206827,192180,181583,170400,161032,151054,139262,130396,117720,110470,100534,92378,84688,80253,72952,68895,63782,59818,55566,52214,50036,46899,45753,44535,43149,41480,40565,40828,39360,39734,40285,38626,39094,39027,41444,40344,41534,43281,42311,45735,46208,47028,49919,53530,55400,57119,60182,62004,64910,66290,70119,70452,71116,73058,77361,78831,78810,78878,79380,79356,78397,79804,75738,76508,71912,68382,68385,59589,57423,54741,49955,46487,44065,41938,37866,34814,32966,29715,29744,27872,27053,21628,23666,,9793370
C4,403,402,394,488,495,445,481,535,571,560,646,654,699,772,811,809,786,833,999,894,1046,1056,1038,1042,1074,1098,1053,1115,1149,1144,1191,1134,1174,1254,1240,1200,1280,1249,1316,1490,1511,1651,1808,2120,2458,2954,3672,4158,4807,6079,7496,9283,11260,14337,17760,21961,26840,32596,40428,47159,56018,66500,75777,85471,95840,104977,114482,122345,129583,134149,137454,138991,141299,138674,136283,130942,127394,121812,113239,106263,101050,95650,88503,83335,77694,71757,65887,61210,55450,51965,47033,44995,40369,37970,35881,33463,31294,28906,27779,26631,26049,24624,23966,22113,23100,22165,22766,20777,21683,21032,21617,23346,23396,22035,24232,23610,25199,25303,26567,27038,28348,29562,30205,31169,33043,33116,35796,37450,39849,38716,40208,41142,44807,44279,43943,44476,46015,45590,42599,44201,44957,41109,41353,39423,37949,37304,34050,34411,32160,26313,27117,25541,20305,19662,19291,17675,20231,17228,18084,17148,13726,,5510842
C5,395,337,368,374,354,381,412,409,431,434,485,503,549,509,562,562,524,626,680,647,667,700,690,720,746,769,760,681,754,745,790,732,765,791,723,704,786,773,824,845,918,920,1024,1227,1270,1540,1785,2155,2535,2962,3620,4307,5518,6730,8117,10155,12300,15023,18255,21978,26079,30527,34797,39754,43990,47763,51404,55915,58335,60944,63395,63982,64433,62385,61330,59350,57424,54932,51893,48663,45831,43315,40585,38224,34462,33094,29277,27696,25184,23430,21827,20457,18868,17625,16652,15348,14192,13891,13054,12479,11767,11105,11133,10515,10088,10608,11088,10342,10793,10211,10166,10221,10428,10997,11301,11687,11965,11550,12668,13017,13373,14507,14718,14917,16475,15364,16689,17815,18754,18843,18641,21473,21309,20786,20651,20752,20925,21667,19772,21737,21329,21226,18994,20780,18277,18410,16983,14697,15570,14229,14688,12403,10317,11450,11233,11015,10585,9804,8527,8188,7889,,2577044
C6,208,239,238,239,240,235,230,252,260,237,289,323,296,300,332,324,355,354,431,348,415,421,394,439,421,437,453,476,420,472,484,442,382,487,452,424,391,471,478,460,477,492,545,601,666,716,783,954,1119,1245,1636,2021,2456,3069,3617,4248,5446,6722,7887,9563,11111,13059,14626,17273,18717,20895,22746,24340,25302,26376,27162,27109,27026,26629,26041,25335,24559,23595,21995,20426,19454,18861,17543,16506,15246,13697,13031,12232,11289,10210,9698,8564,8367,7686,7536,6985,5978,6023,5533,5392,5555,5003,4887,4669,5016,5093,4704,5257,5168,4792,5285,4853,5329,4815,5341,5137,5637,5404,5960,6195,5938,6390,7060,6821,7604,7940,8194,7315,9140,9193,8900,8891,11508,9728,9749,9570,10963,11219,10837,11626,11303,10613,9883,11643,9371,6783,8492,10737,8341,7699,8115,6517,7464,6246,6349,8325,6163,6723,6763,6797,5995,,1185973
C7,159,135,159,137,147,164,161,181,192,197,185,211,200,221,253,249,255,266,275,288,316,291,312,310,329,281,315,311,333,317,253,335,281,308,306,261,280,317,311,306,276,287,258,264,288,291,373,377,382,415,526,598,664,782,928,1169,1390,1601,1917,2464,2639,2865,3496,3864,4478,4692,5156,5389,5666,5802,6047,6237,5930,6022,5775,5942,5635,5322,4875,4866,4521,4388,3946,3811,3610,3355,2956,2869,2800,2811,2517,2398,2207,1881,1807,1920,1908,1691,1750,1836,1471,1794,1594,1570,1307,1663,1558,1318,1630,1693,1409,1673,1776,1684,1712,1648,2139,1879,2196,1781,1839,2276,2648,2224,2596,2518,2351,3080,2961,2746,2686,3481,3588,3396,3314,3929,3268,3795,3805,4057,4087,4097,3645,3463,3795,3230,3952,3696,4449,3314,4622,3889,4281,4164,4273,4227,4421,4902,4999,6179,4733,,363509
C8,1284,1374,1507,1584,1683,1849,1993,2295,2519,2678,2855,3284,3439,3511,3732,4079,4379,4552,4901,5057,5285,5523,5642,5877,6151,6163,6608,6525,6808,6776,6894,7012,7208,7179,7503,7554,7897,8100,8386,9033,9754,10902,12039,13894,16297,18853,23191,27065,33942,41838,52178,65091,80185,101274,124718,154116,186748,229372,279094,332801,392415,455828,525465,585434,652967,720897,769548,820002,860160,888559,904314,914908,919672,905759,884705,857924,819839,786398,744827,699228,660471,624501,589053,550762,518061,478310,435446,410134,381946,354722,324846,305942,283792,266614,249559,233698,222645,210874,202672,194122,183499,181614,174384,170276,167457,166316,165685,163660,161664,167576,166507,168938,172539,174137,180119,184640,189586,196602,202713,209007,223477,228405,243065,254277,266569,277293,288553,298515,307675,312094,321184,331740,341038,348637,348904,354799,353466,349264,350248,343740,330346,324101,307764,298212,280047,270170,247181,232428,212055,201636,182630,168068,148063,134165,120630,122190,113216,103226,89979,91300,74785,,38359104
C9,844,871,950,1108,1112,1260,1368,1556,1699,1859,1955,2147,2436,2563,2718,3027,3149,3366,3496,3640,3921,4078,4117,4249,4453,4440,4748,4871,5011,5088,5223,5235,5301,5346,5420,5440,5740,6007,6375,6579,7260,7836,9030,10220,12144,13879,17050,20366,24932,30781,38064,47615,59238,73750,91956,112206,137286,167403,204081,243871,288654,336639,387606,435342,479595,528728,566972,608284,633832,654676,666494,677980,677022,667299,650479,625643,601984,576076,545655,508334,486143,454981,431068,403007,372149,348642,319934,302290,275666,258758,237150,221420,208762,192754,182192,172838,161786,152615,146019,142697,135655,130977,127472,125251,122776,119667,118580,119265,118933,117926,120277,122282,125441,126798,130047,133696,138630,143932,145622,155407,165362,169885,176705,183872,189757,200925,207592,216230,222238,228750,238563,243122,245561,245808,251797,252349,253424,259954,256403,257517,243178,231405,218890,217304,206860,192171,178743,156741,157280,142383,136510,127286,110526,97964,93769,90682,78246,74093,67484,67664,57430,,28050956
C10,524,567,602,638,670,657,786,859,987,1094,1166,1285,1375,1316,1537,1626,1745,1833,1926,2013,2209,2192,2229,2318,2415,2425,2540,2697,2720,2777,2801,2807,2792,2908,2936,3034,3027,3102,3394,3531,3835,4131,4610,5308,6228,7272,8668,10366,13016,15463,19306,24055,30084,37997,46383,56820,69289,86053,106377,125477,148186,171895,200820,221588,248817,273168,292308,310981,325951,336023,343208,347292,347927,344365,334569,321300,310256,293581,278602,261668,247913,236243,221354,206800,193669,180512,165970,153016,143239,131406,120851,114393,106219,100783,91456,87992,82021,79407,74190,72898,69615,66316,65363,62889,62343,62146,62187,61861,62230,62435,62332,62979,63332,64301,68983,67683,71699,72383,77166,79008,81709,89234,91242,98075,95234,104061,103695,109515,117023,118437,119702,123218,127244,128295,127075,127434,124867,129510,132813,128547,127592,126483,119573,113257,107031,98427,95425,89680,75906,74067,71593,62539,56306,54823,53844,48159,43545,43419,39550,34913,34552,,14456500
C11,353,370,418,440,421,463,511,529,627,603,703,761,799,837,906,950,1020,1119,1196,1148,1244,1316,1266,1455,1395,1395,1551,1458,1482,1456,1492,1598,1701,1727,1583,1723,1819,1817,1826,2079,2184,2340,2523,2820,3530,4001,4755,5804,7006,8399,10415,12597,16080,19971,25095,31351,37496,45992,56100,67288,78892,93726,106119,119460,131927,144181,156473,166789,174228,180359,183010,187845,186193,183381,178779,173424,165053,159066,148927,138595,132352,124140,120045,109986,103784,94903,87786,82687,75844,71150,65602,61326,56808,53275,50173,46635,44717,41738,39986,38525,36418,36020,34550,34456,32963,32554,31691,34148,32069,32936,32893,35001,34588,35767,36172,36988,38724,40888,38993,42037,46135,45879,47628,51010,52269,54064,58429,60585,59809,61641,63219,65425,70667,69929,71702,75654,68574,70612,70903,66907,67819,66835,66375,60866,55994,51999,51370,46028,44487,41126,37800,34581,33257,29031,30890,25872,23715,23951,21172,20392,19564,,7763214
C12,217,218,221,239,298,281,256,304,337,365,357,393,430,502,484,551,582,580,619,681,644,702,727,726,822,740,779,754,796,877,862,870,873,868,908,812,906,920,933,992,1034,1107,1198,1354,1633,1768,2227,2559,3336,3668,4849,5652,7478,9102,11156,13819,16594,20155,25178,29917,35419,41311,47286,52141,59062,64491,69220,74534,77672,79765,82299,82489,81338,81624,79787,77533,73016,70532,66918,61173,59356,54956,53214,49265,44924,43020,39344,35943,34005,31588,29586,27178,24613,23831,21985,21689,19569,17721,18316,17765,16848,16437,15746,14873,14641,15190,14794,15049,14934,14614,15627,15092,14954,15654,16044,16675,17223,17858,18411,18937,20256,21829,21522,22480,24697,24272,25823,26110,28113,27769,29785,30406,31023,31799,30544,32236,32363,31071,31647,33423,30206,29690,27896,27191,26177,25111,23205,23498,23356,20661,19722,16082,15915,16308,14651,13833,15006,14146,12791,11277,11991,,3509170
D1,150,145,145,145,169,156,142,160,160,162,153,190,182,187,198,211,201,255,228,226,189,277,242,273,257,271,266,261,289,291,249,286,263,228,220,226,266,227,209,210,217,189,234,187,243,200,274,232,267,322,323,365,469,552,582,772,920,1117,1221,1497,1656,1960,2385,2504,2778,3203,3306,3377,3754,3657,3612,3842,3853,3871,3658,3606,3396,3322,3161,3033,2773,2700,2658,2508,2162,2457,2055,1934,1902,1401,1733,1512,1478,1403,1136,1123,1181,1200,1005,1193,1094,1087,1019,1177,1082,1138,1044,1130,1011,1338,1128,1324,1184,1189,1279,1456,1381,1577,1568,1405,1655,1755,1651,1957,1855,2163,2082,2205,2193,2479,2405,2139,2494,2707,2785,2972,2741,3080,3113,2664,3576,2620,2523,3095,3408,3553,3531,3256,3337,3996,3595,3889,3512,3932,3907,4227,4421,4202,4264,5252,4575,,268573
D2,1868,1927,1903,1914,1920,2096,1967,2012,2086,2105,2093,2257,2298,2387,2338,2392,2502,2581,2573,2686,2622,2627,2724,2727,2880,2858,2962,2978,3007,2960,3009,3051,3289,3084,3179,3277,3389,3527,3755,3918,4047,4418,5008,5722,6419,7486,9262,10943,12813,15702,19607,24149,29803,37557,46355,56537,69941,84881,103103,124750,146293,171952,199378,223493,248304,274555,297478,316213,336460,347511,356287,362283,365623,361692,352790,341528,335557,317507,300354,279937,267521,251193,238222,218248,204469,190052,172272,160123,147180,139155,125446,116254,109673,101681,92888,88727,81283,76078,72541,70009,66673,64042,64383,59465,60461,58965,57452,58691,57306,58760,57223,56582,59875,60278,60074,63381,63745,68139,69759,72236,76323,78951,84096,84344,85992,89537,97315,101255,100462,103485,108999,111265,112454,114117,116942,119223,119438,119556,117364,114499,111563,109019,107027,104194,93710,91322,86429,76655,74330,72215,67793,60332,54879,53782,47495,43163,36979,38097,34698,31515,30924,,14361669
D3,712,706,765,756,837,888,884,888,1031,1081,1088,1198,1300,1245,1349,1356,1467,1482,1551,1614,1744,1688,1847,1712,1850,1883,2062,1924,1962,2048,2062,2204,2135,2212,2238,2272,2600,2461,2667,2868,3048,3476,3699,4231,4864,5852,6866,7864,9677,11377,14485,17796,22179,27652,33285,41864,50103,60501,75365,88640,104800,121780,141210,159278,176538,194564,209297,225332,237533,244656,251240,253958,256285,251576,246404,239522,230005,220654,207760,195095,183716,175403,165012,152483,141978,132845,118850,110894,102331,94980,88179,81720,74762,69114,64118,61217,56874,53785,50736,48712,46616,44446,42678,41425,41998,40565,40343,40848,38590,38948,39482,39633,39535,41037,42586,41804,44294,46478,49393,50013,49892,55312,57080,59017,61975,64005,67798,67270,70631,72321,73561,78217,77930,80896,79962,82001,80012,80346,80645,80712,80080,78993,72753,68161,67998,65726,58937,58965,52921,50385,47352,46037,40830,34582,35164,32277,28538,27872,27053,27035,20826,,10045437
D4,424,452,458,457,446,486,497,530,568,618,633,678,671,767,758,787,833,840,1001,927,927,1016,1077,991,1036,1023,1149,1067,1102,1101,1185,1216,1251,1156,1177,1306,1208,1322,1336,1358,1594,1683,1714,1955,2349,2812,3433,4080,4919,5871,7277,8875,10956,13701,17040,20611,25236,31265,38023,44985,53919,62403,73161,81552,90957,100443,108158,115851,122407,127748,130353,131379,130907,130080,127314,123544,118289,113834,109218,101248,95518,89469,83467,79433,72549,67236,61717,58600,52796,48971,45663,41612,39113,36214,33995,31768,30177,28197,25949,25906,24104,23057,21809,22032,20655,21391,21435,20463,20510,21658,20542,21030,21238,22708,22437,24166,22659,23308,24733,26236,25774,28876,30063,30517,31621,32438,34957,37065,37107,36466,41291,40975,39600,41526,42502,41907,42589,43720,41158,43111,40934,39698,40862,39717,39188,36416,30351,30011,28453,25826,25679,24070,21403,20009,21367,17035,17552,16107,15732,13904,13884,,5232961
D5,344,314,348,323,364,341,387,383,401,469,458,481,561,561,595,640,667,648,702,702,747,789,802,753,828,844,921,906,875,877,932,948,882,955,943,932,975,968,963,1057,1078,1204,1405,1543,1773,1990,2475,2803,3384,4263,5081,6382,7957,10290,12361,15690,18661,22266,27617,32810,38987,45101,52671,58928,66257,72294,77782,82865,86316,91445,93532,95917,96624,95202,92983,89226,86771,82545,79108,73122,70050,65181,60942,57750,53074,49159,44370,40526,38181,35667,32904,29970,27965,26122,24415,22557,21784,20373,19886,18151,17978,17473,16596,16524,16468,15949,15687,16007,14983,15308,15416,15386,15508,15892,16416,16996,17267,17696,18652,18460,19153,20595,22519,22272,23986,25176,25890,25935,26030,27464,28903,28225,31373,32579,30352,29919,33470,31896,32050,31183,30269,30093,30559,28517,28191,26484,26315,22530,22151,20466,18284,18604,17451,16539,17338,13577,13130,13586,11468,12204,9782,,3832492
D6,236,224,215,219,262,265,284,277,270,292,312,311,310,391,364,410,409,440,444,444,520,514,495,560,547,545,523,566,524,569,611,546,520,548,556,570,606,495,607,599,668,634,760,810,968,1081,1205,1424,1668,1980,2472,2871,3643,4568,5580,6732,8313,10212,12043,14570,17536,20292,23697,26066,29112,31684,34868,37316,38888,40360,41647,43105,42306,42412,40998,39867,38137,35886,35257,32053,31429,28795,27029,25151,24008,21944,19867,18781,17205,15881,14819,13692,12450,11925,10923,10793,10460,9570,8718,8468,8278,7631,7292,6821,7897,6639,7185,7250,7271,6875,6589,6838,6914,7034,7569,8048,8177,8326,8108,8127,9695,9433,9793,11270,10479,12330,10645,13055,12832,13198,13189,13379,14133,14637,14264,15161,14864,15398,14353,15137,14496,13636,12756,13337,11927,13081,10846,12321,11400,11110,9964,8934,8781,7634,8058,8581,8039,7143,8821,9578,7889,,1757443
D7,187,174,195,182,159,223,185,202,241,230,208,252,239,291,283,302,308,347,346,371,383,385,425,390,419,450,433,428,393,418,415,437,396,402,431,374,446,417,413,364,418,421,476,489,515,553,670,692,864,1035,1024,1261,1752,1946,2271,2976,3537,4285,5184,5846,7160,8400,9621,10799,11806,12866,13890,15015,15418,15680,16281,16823,16806,16470,16187,15327,14809,13948,13293,12453,11546,11720,10577,10187,9525,8530,8402,7791,7211,6756,5922,6309,5846,5032,4444,4442,4334,3677,4031,3614,3793,3436,3319,3329,3302,3531,3434,3170,3440,3353,3365,3511,3648,3805,3774,3703,4278,4476,4271,4465,4755,4909,5067,5249,5471,5164,5809,5845,6434,6217,7015,6123,6957,7204,7588,7455,7801,7424,7206,7508,7535,7859,6799,7148,6893,6863,6810,5897,6488,6724,6882,6096,5927,5783,6959,5764,5627,6723,6028,6025,6153,,799894
D8,1326,1384,1469,1499,1691,1797,1983,2149,2447,2539,2816,3063,3331,3562,3781,3894,4325,4572,4694,5194,5212,5567,5780,5855,6125,6204,6626,6536,6566,6667,7062,7026,7321,7350,7540,7770,7784,8097,8413,9066,9690,10899,12176,14240,16213,19605,23534,27805,33775,41733,52523,64325,80641,100627,124894,153896,188186,228577,277692,332163,392554,458063,527899,587904,653890,721516,771257,822403,861873,890559,907179,922083,919958,909971,891508,857056,825825,787902,749200,700266,663635,629253,594028,551056,511533,482883,438501,410771,378726,356607,325872,306631,283607,263979,251900,236976,218733,212042,199793,195221,186684,178645,174345,168246,166713,165018,166819,163550,162430,165036,168709,170280,170743,175960,181954,187444,191390,198852,207587,215628,222926,232327,249271,254663,265270,282909,292012,299110,312062,311522,332369,337695,342963,347260,347511,355001,361899,353168,349210,347312,341777,326519,302367,292907,280512,257251,248358,228908,212703,201636,181808,162182,150039,148044,125514,124751,109196,103506,95419,82803,80307,,38498890
D9,905,985,1040,1082,1241,1327,1408,1540,1722,1906,2068,2118,2284,2568,2690,2875,3116,3196,3429,3636,3757,4016,4068,4222,4281,4324,4509,4687,4756,4862,4953,5128,5262,5257,5350,5416,5630,5858,6047,6685,6958,7747,8678,9800,11520,13369,16567,19493,23801,29008,36587,44693,55780,70444,88380,109013,131855,160848,196882,235534,277686,323171,372774,417553,461525,506985,550019,583833,607157,629387,641093,651754,646852,638284,625526,601087,578351,553820,522303,490655,462975,437251,415147,387777,361982,334700,307483,285883,265211,247797,228478,214539,200015,186129,173214,164373,153572,146548,140599,135235,129723,125481,121370,117834,117956,115756,115917,115436,113601,117384,116754,118790,121984,120160,126974,128366,136803,136186,144174,146553,159608,165278,171637,179542,183544,196535,192615,205625,214268,225698,222688,230708,236985,238328,240127,249175,251474,248241,248333,238141,234748,222874,215666,208682,195862,180302,170840,167390,150422,137316,133018,121820,107892,100855,91328,84918,82266,75913,66749,63493,53643,,26997633
D10,483,496,580,587,640,670,826,802,899,1056,1051,1220,1334,1435,1581,1610,1652,1893,1954,2103,2062,2248,2270,2444,2503,2431,2534,2692,2737,2813,2758,2863,2704,2966,3005,3100,3135,3171,3369,3617,3827,4144,4755,5503,6382,7503,8997,10550,13247,15779,19911,24837,30570,38616,47792,59258,71440,87769,106933,128611,149968,176510,201965,227243,252242,278792,299106,317772,334078,344801,350289,353742,352227,346847,340962,327191,314578,301806,283331,267267,251185,237957,226425,208615,194389,182769,167147,157749,145335,135568,123075,117301,108001,100039,94805,89268,83181,78916,76798,73845,68958,68097,66291,64283,63805,62730,63261,61971,62018,63027,61680,63439,65222,66421,67993,69288,71989,73682,75695,77929,85439,90715,91583,101189,99871,104352,108463,113575,116804,119772,124513,123637,122343,130544,130389,134485,134724,131544,129354,133391,129763,125140,121676,113552,103159,97055,90465,82815,83598,71143,69745,65167,59708,58871,52135,44572,44348,41318,37638,36458,35341,,14675936
D11,344,348,353,389,442,433,511,560,629,653,660,726,818,840,865,979,989,1038,1107,1215,1265,1245,1410,1360,1387,1450,1502,1416,1489,1503,1560,1635,1687,1643,1562,1605,1721,1724,1879,1892,2063,2227,2388,2834,3479,3967,4705,5658,6669,8303,10390,12952,15673,19565,24022,30582,37449,45363,55068,66418,77283,91285,104322,117302,130568,142436,154176,162728,173300,177306,180675,182745,181289,178647,176111,168580,162809,153892,146250,136551,130802,122784,115976,106679,100700,93203,84998,81477,74444,68872,63050,59044,55146,51700,48128,46329,42671,41662,39060,38151,36406,34150,34629,33806,33174,33152,32084,31747,32297,31124,32928,32887,33461,35331,34502,34933,37855,38685,40441,40783,43639,46098,47713,47718,52764,54258,57724,56910,62076,63090,64421,66558,66685,65845,69204,69560,70419,70227,67963,70359,69671,66164,59997,58434,59324,53210,47334,45060,44024,41029,37389,34791,33037,29840,28815,27538,24519,22970,22348,22400,17355,,7620595
