Well,580,581,582,583,584,585,586,587,588,589,590,591,592,593,594,595,596,597,598,599,600,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,631,632,633,634,635,636,637,638,639,640,641,642,643,644,645,646,647,648,649,650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,684,685,686,687,688,689,690,691,692,693,694,695,696,697,698,699,700,701,702,703,704,705,706,707,708,709,710,711,712,713,714,715,716,717,718,719,720,721,722,723,724,725,726,727,728,729,730,731,732,733,734,735,736,737,738,739,740,,
D12,265,296,344,307,334,303,348,346,383,383,445,478,479,511,530,547,625,637,667,719,659,666,774,753,719,779,770,817,883,821,886,934,821,893,869,873,966,898,928,1040,1109,1165,1284,1384,1480,1794,2096,2529,2927,3427,4041,5264,6202,7827,9633,11916,14555,17711,21288,25170,30113,35573,40401,44826,50987,55822,58546,63839,67627,69074,70709,70990,71665,69973,68155,65684,63404,59605,57210,53523,50423,47444,44736,41993,40075,37504,33417,31863,29279,27242,24801,23777,21870,20451,19289,18309,17397,16193,14962,14970,13979,13556,13290,12775,13180,12345,12646,12962,12684,13107,13090,12960,13541,13573,14044,13678,14304,16003,16312,17633,19074,18291,19045,20018,20586,21981,22935,24395,24275,25442,24173,25289,27348,26613,26558,28056,28357,27992,27612,26400,27971,25861,24251,24759,23234,22931,19253,20066,18351,18029,15305,14505,14927,14457,12210,12296,12996,12886,11468,12204,11360,,3041641
E1,114,116,113,127,119,112,129,126,133,138,131,161,176,190,185,197,207,224,208,246,213,262,244,243,263,264,274,238,274,252,212,235,225,244,229,228,240,207,241,190,199,237,218,200,232,228,265,315,318,325,349,488,549,524,820,893,1072,1268,1463,1722,2114,2457,2777,3070,3524,3742,3989,4464,4587,4724,4800,4902,5008,4734,4938,4396,4144,4431,3967,3697,3477,3355,3251,3090,2832,2502,2505,2437,2185,2010,1922,1942,1810,1747,1630,1460,1666,1233,1378,1485,1337,1188,1307,1353,1208,1328,1180,1177,1321,1355,1568,1250,1356,1229,1567,1520,1560,1600,1520,1781,1839,1865,2107,2224,2195,2195,2351,2520,2340,2403,2365,3020,3019,2753,2930,3274,3163,3630,2998,2967,3321,3493,3294,3390,4492,4683,3111,3256,3800,3801,3903,3679,4281,3817,4151,4483,5225,4622,5146,4943,5207,,309958
E2,3243,3201,3265,3302,3439,3487,3556,3823,3852,4055,4184,4479,4644,4798,5014,5177,5520,5836,6028,6167,6641,6720,6954,7249,7311,7544,7658,7768,8046,8280,8077,8368,8147,8437,8451,8507,8956,9141,9336,9999,10438,10947,12329,14479,15903,18912,22606,25698,31664,38322,47595,59177,73302,92269,113032,140378,168804,207657,255073,299511,353697,412202,474004,534754,588893,647278,696406,742536,781527,806795,820991,830870,830545,820610,803687,775440,746024,713252,672701,631524,600104,568102,532888,498540,464829,434177,399654,372934,346331,321066,297347,274585,256583,239146,226429,214286,198130,189749,184865,174813,167199,161260,153712,151519,150287,149536,149227,150557,146094,150134,150774,149268,153382,158701,163641,166275,173321,174013,181696,186910,202485,209264,217329,229544,237482,249728,255712,263270,276454,286042,291680,297727,304808,307844,312309,318483,318994,312748,314912,307047,306399,291926,281621,269474,252166,232866,217670,202417,193704,181561,165579,149674,131490,121558,122828,107716,99416,96783,85127,82185,73049,,34751627
E3,1175,1224,1286,1420,1447,1646,1665,1789,1987,2080,2246,2388,2582,2643,2939,3200,3497,3555,3857,3930,4144,4262,4445,4419,4557,4985,4896,5036,5151,5264,5243,5279,5532,5502,5376,5473,5790,5637,5848,6354,6920,7281,8267,9360,10709,12579,15137,17617,21860,26248,32476,40354,50785,63957,79339,97568,116949,144476,176143,209571,247660,289420,330856,372770,410681,455210,485467,520627,543128,562351,572012,578313,580096,570526,558087,538797,516605,494799,468618,440786,415126,394876,371182,346225,323117,303685,275609,257519,238311,220972,203978,192721,178709,165649,155189,147412,136533,131872,123672,121025,116121,113201,108943,105993,105451,104185,101865,102521,102303,104312,103347,104267,106285,109460,113755,114860,121741,122270,127525,133711,142741,144519,150599,157151,165771,174232,179216,187985,191968,198768,204689,208271,212657,214330,215826,215680,222801,222834,216743,215375,211312,209574,189313,187902,176346,163668,157388,143452,134388,124451,114426,105739,98123,89521,83513,74671,72217,63028,67337,55923,50330,,24174430
E4,733,775,736,795,813,913,1015,1071,1089,1210,1356,1397,1474,1611,1733,1832,1906,2014,2192,2269,2264,2480,2477,2650,2694,2791,2775,2864,2911,3048,3026,2945,2985,2915,3100,3147,3183,3280,3439,3554,3827,4078,4591,5357,6119,6927,8269,9682,11633,14729,18162,22167,27971,34559,43233,53497,64785,78947,95575,114289,136743,158064,182926,204243,227456,249246,268137,285170,300189,308107,311751,318397,316501,313066,306876,294319,285432,269762,255190,238377,224904,212511,200513,186812,174863,163483,150129,139549,131820,119303,110644,104495,97214,90501,85817,80262,75030,72052,68002,65506,63403,61439,57575,56880,57299,57127,57089,56400,55431,55813,55990,56821,57392,58079,61353,63680,65349,66701,69373,75296,77400,78731,81733,86390,90938,95960,98121,101570,105032,104438,112406,115794,117442,116182,118190,118820,118806,117851,119728,117284,115011,114124,101560,98520,97815,86558,83402,74630,75350,73092,66355,57179,54220,51816,48350,39833,40999,37957,34551,33059,28084,,13210992
E5,494,481,507,505,553,534,638,663,722,759,765,816,840,938,1010,1070,1123,1176,1282,1324,1322,1436,1513,1568,1521,1674,1642,1692,1754,1624,1789,1769,1663,1752,1770,1831,1881,1902,1881,2084,2159,2275,2485,2718,3065,3693,4516,5335,6062,7324,9002,11682,14073,17447,21644,27067,33596,40753,49415,59114,70329,81184,93011,105109,115893,127860,137318,146302,152845,157616,159594,163426,162541,159781,156998,150811,145617,138515,130081,122159,115990,110004,102788,96822,90296,84295,77826,70903,66003,61549,57447,53487,49835,46878,43862,41091,38538,37101,34825,33870,32054,32166,31218,29070,28874,29110,28590,29769,28433,29532,29774,30479,30195,29346,32563,31829,33465,34812,36315,37196,39698,41217,41991,44574,46303,47544,50538,53270,54143,54508,57727,56576,61259,62312,62865,62155,65095,61703,64158,60065,59645,55215,57474,52907,49798,48204,43299,39427,39668,35084,32664,32163,30732,26833,24297,23439,21839,21429,20289,17302,15462,,6823754
E6,307,340,308,358,342,366,360,374,434,444,478,496,508,589,608,642,674,743,697,777,750,752,819,821,896,832,931,854,973,991,967,987,902,964,1043,996,999,910,973,1073,1052,1133,1220,1474,1516,1911,2233,2603,3045,3647,4390,5548,6840,8399,10287,12681,15855,19341,23492,28555,32966,38224,44691,49463,55335,60620,64593,68937,72716,74968,75757,76993,76793,75532,73832,71748,69378,65517,62224,58326,55226,52884,48879,45013,41927,39642,37007,34614,30930,28935,26482,25182,23726,23267,21096,20137,18167,17470,16272,15824,15644,14984,14505,14413,13714,14241,13917,14076,14494,13818,13671,14908,13637,16031,15385,15626,16243,16513,16867,18034,18365,20293,19102,20285,23152,22303,24077,24990,25847,26853,28422,28686,29011,29137,29632,29617,31731,33161,30206,28034,28609,29287,29017,27780,25402,23012,21775,22354,21039,18712,15510,18919,14927,15498,13919,14345,11255,12466,11909,11277,10098,,3295528
E7,192,192,179,195,169,178,203,223,180,225,242,260,270,291,279,284,306,316,346,361,318,352,369,392,371,397,408,338,378,394,393,397,367,350,355,363,355,310,351,339,348,352,414,428,445,522,641,666,625,855,1055,1290,1355,1908,2160,2502,3230,3586,4647,5153,6279,7402,8431,9490,10249,11603,12239,13137,13771,14400,14494,14808,14343,14483,13961,13199,13434,12373,11609,11316,10201,10159,9555,9101,8603,8092,7409,6942,6563,5789,5465,5262,4876,4650,4168,4146,3827,3656,3580,3322,3610,2843,2979,3194,2993,2699,2753,2919,3016,3116,2590,3566,3228,3388,3444,3403,3453,3711,3644,4063,3836,3784,4498,4715,5100,5293,5238,5425,5484,6027,5813,6584,6914,7204,5907,7152,7063,7094,7378,6600,6641,7590,5958,5821,6118,6621,6053,5985,5654,5263,5649,6201,5817,5667,5250,5764,5895,6023,5881,6334,5522,,718185
E8,926,993,1156,1226,1263,1497,1512,1721,1914,2130,2306,2570,2668,3018,3232,3333,3565,3721,3920,4150,4287,4574,4673,4550,4962,4924,5205,5372,5663,5684,5876,6100,5951,6141,6328,6320,6644,7041,7318,7912,8452,9406,11080,12746,14499,17421,20908,24878,30730,37432,47179,58314,73044,92364,113347,141736,170177,208959,255360,301496,356798,414800,480621,537795,595570,657025,704303,751977,785408,816388,826860,836371,836574,822596,809752,778520,747393,714821,676414,639118,601506,573350,537230,500544,470038,438393,400448,376220,347933,324602,295364,278451,258791,242296,228888,216492,201262,191178,183532,174357,168427,162814,155986,153116,150723,151739,149923,150902,152191,148915,150422,154029,156457,159018,165951,167795,173477,178326,186208,193155,205402,214584,225130,232569,244468,252116,260010,270235,277770,292641,300579,303179,311109,312984,318312,323822,318573,321822,314970,319459,310997,302875,292695,261295,253947,244655,226498,214210,194909,181268,164860,151356,139392,126069,119287,114249,107053,95802,86303,78787,67843,,35025511
E9,831,914,968,1008,1127,1153,1355,1436,1596,1709,1984,2045,2181,2361,2510,2583,2857,2924,3182,3292,3462,3577,3801,3907,4114,4040,4272,4405,4419,4489,4889,4720,4774,4972,5119,5176,5385,5622,5915,6331,6842,7373,8452,9915,11252,13306,16360,19225,23461,29176,36301,44463,55252,70055,87369,107653,130305,160205,194345,231963,275655,320064,369587,414521,457811,504935,543674,576025,603720,624837,637085,640843,641458,635302,622349,596052,576838,551672,519814,487777,462309,438773,410479,382536,360728,335717,305673,283069,265518,247731,227547,212892,199831,182166,175792,164240,155649,146046,139391,135142,128070,123876,118299,117198,117156,117595,113966,116111,116340,115945,114058,117264,121316,120556,126438,127810,130119,136023,142799,149011,152829,161247,170641,177348,185090,193663,198962,205485,215548,220396,226216,232008,234360,238191,248579,242476,246414,244446,242626,242985,228426,231136,218190,206472,197024,186681,171933,158325,150051,137413,126547,123292,103611,96576,91205,83253,83070,71572,71454,60712,54905,,26827234
E10,424,447,525,542,645,624,718,870,902,933,989,1101,1203,1247,1353,1556,1574,1814,1837,1838,1897,1917,2071,1962,2006,2256,2317,2421,2355,2458,2431,2505,2675,2605,2681,2721,2763,2993,3090,3579,3706,3981,4430,5017,5898,7252,8653,10292,12110,15590,19293,23877,29459,37635,46525,57880,70133,86382,105338,125918,148774,172449,199221,222116,248377,271710,292037,309635,325345,336932,341041,348815,346505,340585,335488,318942,306791,294826,278971,259580,245511,232530,219828,203633,188697,180408,163137,151876,142915,131155,120316,112522,106228,99934,92197,87307,83023,79025,73456,70688,70283,65937,65415,61928,61992,62234,60825,61233,62621,59420,61310,62777,65757,65113,67003,65949,71031,71015,76056,79158,83259,86080,93149,94071,98078,104029,104434,107345,115195,116492,119502,125482,125931,127745,125298,128239,133564,131819,131257,130666,123696,121311,112564,111857,107186,95036,94753,88712,80911,74261,69128,69266,56635,54823,47739,48415,42607,42299,38667,33523,35341,,14380162
E11,302,302,299,326,379,415,462,492,534,585,644,625,732,788,828,871,982,994,1077,1116,1188,1141,1254,1260,1317,1326,1331,1366,1444,1467,1499,1500,1516,1645,1631,1676,1611,1785,1891,1976,1919,2196,2499,2935,3376,3930,4775,5673,7021,8325,10472,12781,16215,20347,24811,30898,37854,46181,56346,66925,79480,93600,106334,119676,130689,145507,155958,168769,175487,180485,184406,184699,183798,183812,179687,171688,165341,156175,147952,138981,131372,125391,116998,109264,102112,94940,87763,80014,76459,69306,66197,60476,55552,52635,48731,47197,43694,41007,40844,39192,36418,35982,35073,33008,33314,32291,32825,33347,31628,32919,33016,33199,34110,34340,36647,37031,37498,39242,39959,41711,46293,46180,47372,51247,51867,55775,57657,57120,59590,61679,64381,66935,67648,69287,66851,69358,69681,72261,69750,68300,65903,63678,63151,59760,54135,53372,50277,44708,42355,42101,39340,35527,31830,30187,28570,26897,24117,23951,23377,22709,21299,,7719758
E12,193,186,192,212,206,212,249,260,283,297,317,325,370,422,392,410,451,477,522,529,556,585,610,621,579,639,636,654,739,679,692,739,718,768,769,591,736,773,849,873,861,960,1099,1315,1320,1722,1994,2158,2660,3380,4098,5290,6483,7722,9965,12139,14950,17821,22256,25920,30836,35796,41153,45620,51284,56586,60966,64043,66941,68712,70699,70731,70754,70452,68779,66608,63381,60968,56853,53747,50346,47875,45533,42435,38850,36992,34303,31808,29837,27034,25146,23356,21962,20097,19457,18309,17134,16455,15696,14713,14210,14251,13603,13912,12828,13322,12994,12680,12554,12954,13372,13070,14324,13692,14580,14448,15463,15585,16770,17858,18312,17359,19900,20552,20648,20431,23405,24640,24202,25900,25376,27722,25991,26981,28623,28962,28937,28157,27669,28458,30780,28749,26985,23948,24705,22770,23709,20506,18722,18419,16948,15346,13720,16308,13919,11527,12192,11625,11615,10659,10886,,3075404
F1,153,190,165,150,178,190,169,180,177,171,191,201,200,225,224,224,225,250,279,316,312,314,289,318,319,319,307,307,338,308,297,311,308,313,301,322,288,271,261,268,273,292,277,269,249,345,341,422,406,511,574,640,674,873,983,1283,1484,1760,2110,2499,2971,3338,3996,4489,4719,5231,5848,6120,6462,6821,6621,7100,6737,6661,6590,6356,6107,5977,5250,5257,4944,4811,4648,4239,3739,4053,3666,3577,3253,2886,2836,2479,2678,2492,2262,2236,1814,2030,1807,1766,1738,1882,1568,1624,1672,1605,1573,1585,1565,1812,1815,1654,1738,1526,1774,1926,1760,1879,2075,1931,2154,1974,2761,2699,2442,2840,2451,2555,3436,3776,3648,3649,3544,3441,3890,3173,3742,4234,3977,4178,3385,4366,4346,4053,4105,4925,4372,3608,4727,3898,4314,4835,4281,4395,4518,4611,4823,4622,4705,4789,5680,,393885
F2,1540,1640,1675,1851,1992,2058,2220,2345,2498,2759,2912,3265,3644,3701,3974,4358,4656,4730,4869,5303,5536,5742,6085,6201,6395,6515,6750,6918,7149,7156,7202,7363,7418,7402,7538,7737,7820,7856,8363,9051,9548,10360,11652,12971,15458,17532,21537,24863,30579,37498,46210,57997,72373,89383,111017,137558,166755,203150,249019,293940,350729,406961,465834,524530,579196,636767,690210,731527,768040,792447,803216,817280,820055,807112,790781,761670,736999,699652,661849,619270,589864,560717,527123,488073,460571,428193,392695,365473,338513,315869,293287,272831,249768,235289,220453,208517,194282,186672,176937,172099,162094,158531,153111,150815,150554,147829,147064,143228,145719,146646,146651,148698,152332,153945,160548,162829,170068,173502,183843,182972,196653,207728,215194,224324,234639,241465,251279,262535,275686,279100,283341,290178,297938,300595,307554,309518,317413,321822,309493,308500,298672,286821,272649,264169,248449,233109,220277,195289,192684,176590,159519,147151,135660,129423,116479,105667,100755,92721,86450,83730,73523,,34160659
F3,1086,1093,1182,1271,1350,1497,1518,1679,1866,2000,2128,2235,2374,2655,2709,2979,3143,3322,3531,3610,3864,3985,4273,4214,4449,4556,4608,4789,4875,5053,4975,5233,5017,5200,5332,5087,5347,5515,5813,6372,6520,7089,7839,9078,10373,12137,14590,17133,20904,25486,31601,39710,49433,61325,75791,94284,113871,138068,170739,202716,240077,279565,322020,361409,397403,440068,471215,502194,524822,543391,557359,558684,562770,551356,538028,519286,501198,479004,455198,421248,403504,380661,356542,333229,310710,290389,265229,249485,230502,215225,198228,186842,172235,161391,150607,142173,131957,125881,121323,116277,111782,107869,105036,101770,100196,98173,96525,98362,97135,100332,101092,101124,101090,102366,109589,110750,113408,118629,124316,130049,136172,140734,150656,154660,159403,165001,173911,174930,187544,187630,195348,195605,204693,210476,210735,210492,210045,207875,207405,209380,207608,194662,188401,178470,168834,153818,144861,138084,123729,120651,107544,101534,89233,86282,78996,70701,66322,63308,57340,53297,52854,,23287974
F4,638,710,782,837,870,927,994,1003,1175,1216,1328,1406,1649,1625,1752,1916,2025,2180,2278,2391,2575,2500,2672,2588,2832,2783,2913,2960,2875,3007,3183,3244,3267,3153,3133,3281,3379,3527,3392,3584,3858,4318,4613,5450,6080,7252,8615,10541,12473,14809,18463,22490,28986,36071,44791,54585,66643,81469,98929,118889,139303,163103,188195,210126,234686,258048,277617,297095,309619,320961,326962,330023,328840,323758,320580,307490,295343,281657,267077,250227,236168,222590,209809,197938,185447,174982,155552,144895,135454,124591,116928,109068,100566,95160,87871,83927,78911,73820,71649,68232,65141,62892,61168,59547,59098,59841,59086,57891,58154,59048,58474,59137,59989,62478,65003,64472,66218,71618,71906,77703,78136,82516,89164,90097,93318,98219,101143,104650,107518,110579,112567,116633,118711,121734,123425,125368,126343,122636,124224,118193,119226,113990,112494,106846,103004,91241,84664,83959,77018,68024,64198,61383,58391,49155,51158,43035,40731,38797,38079,31360,29346,,13732280
F5,488,482,509,554,581,597,702,632,827,839,915,989,1019,1166,1272,1254,1366,1455,1534,1546,1546,1703,1664,1681,1770,1810,1825,1917,1896,1822,1817,1957,1957,1807,1858,1827,1951,1893,2020,2067,2203,2324,2644,2996,3457,4018,4571,5810,6887,8077,10434,12713,15382,19514,24794,29944,36250,44901,54682,63768,77501,89669,102611,114489,126794,139754,151873,159873,166388,174050,176562,178594,179732,175846,172419,165617,158705,151685,143525,134053,127594,119799,112698,105614,99965,92171,84349,78851,71959,68539,62206,58579,55220,50392,48227,45584,41996,40614,37422,36607,36369,33783,33400,33008,32415,31066,31479,31370,32248,31226,31342,32997,32201,33686,34502,34912,37743,37664,38221,41109,40828,44836,48539,51514,51002,52418,55105,57750,59846,61908,62297,63664,63359,63368,68436,68502,68363,68742,69635,65757,64562,63813,58735,57402,56381,51515,49016,44092,44487,38495,35848,33004,33696,30303,27349,23183,23983,22410,22642,17920,17040,,7471496
F6,232,245,241,244,248,300,286,370,378,404,403,410,472,532,530,544,542,666,700,702,729,772,807,805,810,860,812,877,953,1006,943,939,961,914,934,920,992,1015,951,1057,1042,1165,1295,1411,1591,1759,2175,2544,2972,3798,4735,5574,7065,8720,10713,13652,16000,19585,23915,29093,33831,40155,45286,50654,57336,62587,67194,71601,74799,77856,78473,79257,79584,78871,75757,73809,71226,67936,63678,59948,55584,54221,50501,46989,44420,41142,37358,35007,32710,30587,27301,26471,24548,22847,20859,20004,19569,18201,17119,16537,15668,15881,14413,14602,15077,14081,13886,14830,13907,13835,14447,13897,14591,14723,15529,16054,16688,17696,17542,18009,18076,20732,22319,20789,22904,23917,23170,25130,27053,26243,29024,30029,29142,30147,29199,29919,31836,31731,31935,31183,29503,31167,27055,27264,27261,23820,23121,21826,21502,18614,17667,15766,16793,14110,14774,13705,12058,13026,11762,11277,11517,,3380545
F7,172,148,145,162,144,152,168,180,167,196,193,235,219,227,258,279,266,218,284,312,345,302,351,346,343,315,352,351,335,314,332,393,382,356,320,325,314,312,271,324,263,334,368,357,375,428,454,505,600,682,751,831,1025,1178,1360,1772,2118,2370,2991,3617,4137,4845,5178,5921,6893,7286,8254,8377,8663,8903,9006,9393,9528,9265,9023,9123,8449,8443,7921,7382,7006,6684,6120,5794,5317,5211,4797,4560,4062,4070,3888,3553,3039,2998,2756,2726,2446,2717,2767,2246,2480,2325,2339,2260,2318,2057,2284,2244,2201,2218,2044,2298,2426,2378,2475,2633,2696,2250,3113,3060,2916,3373,3473,3500,4049,3583,3559,4130,4204,4501,4329,4236,4944,4267,5235,5541,4691,5059,5361,5571,5045,5172,5117,4569,5344,4118,5885,5192,4819,4386,5341,5150,5049,5320,4518,4867,5091,5182,5146,5561,5364,,512791
F8,1269,1418,1410,1524,1778,1871,2020,2120,2405,2695,2813,3075,3321,3544,3818,4054,4294,4669,4828,4931,5376,5584,5679,5903,6088,6267,6484,6525,6784,6876,7357,7379,7325,7697,7668,7900,7988,8337,8856,9665,10422,11283,13317,14987,17276,20581,25421,29645,36326,44881,55997,70548,86618,109144,134732,167279,202408,248491,302526,360130,426859,495483,569416,636891,706986,779114,839546,895013,938107,969864,993204,1002664,1005581,989204,969758,937782,901085,861845,813846,762178,722728,689893,649287,602809,563872,530609,479343,448538,417780,384942,357915,337003,312810,291103,272117,260329,243079,229938,219012,212379,199557,196092,189347,185975,183742,179157,182597,179322,178635,178397,179491,183093,186290,189097,192162,200737,204982,214785,225153,232408,242551,254676,265356,274088,286629,300661,313201,322245,331876,343410,350970,362691,363835,375388,378055,381898,385249,388804,382875,369534,379327,353656,338183,316781,313271,291810,275262,242373,233001,223564,197524,179840,165514,152208,148957,127185,118575,108268,107328,93617,88038,,41870812
F9,759,721,809,885,1026,1011,1165,1357,1400,1560,1710,1832,1980,2151,2308,2399,2522,2805,2844,3048,3178,3235,3347,3557,3629,3816,3823,3916,4141,4267,4060,4172,4279,4432,4493,4545,4829,4907,5193,5638,6401,6803,7536,9039,10508,12279,14992,17769,21769,26877,33474,41689,51840,65707,81689,101225,121782,148924,181950,216349,258620,298099,342233,384253,425601,468651,504274,540009,560596,579293,591079,597343,597168,586692,577435,555183,533308,507921,480009,453295,427338,404538,383327,353770,333406,311234,284049,263958,244477,228972,211383,198091,184767,171655,161352,152364,142279,134992,130052,126206,120108,116574,114314,110269,107123,106855,106327,106774,104260,106378,107575,109010,112912,112610,115858,118863,124192,125888,129528,137122,144186,151841,160392,162460,171675,182301,188014,194425,197854,204337,214150,212129,220139,219148,228264,230438,230180,226958,230405,224578,227149,218441,201228,190997,188660,165849,164114,146620,137910,129324,122335,111730,100867,95419,84612,82228,76370,69331,61897,55305,50961,,24953384
F10,453,505,490,513,564,616,695,755,817,903,1004,1022,1115,1177,1295,1449,1502,1673,1560,1718,1775,1855,1818,1997,2096,2012,2177,2229,2247,2307,2293,2352,2403,2351,2544,2483,2584,2783,2812,2937,3312,3847,4186,4816,5571,6670,8260,9688,11706,14400,18073,22707,27968,34799,43621,54312,65799,80685,98350,116018,138975,160343,186604,207989,232956,254769,274890,290633,303673,316136,320791,323796,323530,315739,312853,300221,285161,274464,261536,243274,229758,217501,206197,191744,178862,166489,152466,142513,130857,122873,114963,106079,98174,91217,87684,83162,77371,73798,70079,67237,63999,61540,59992,57097,59589,57068,57482,56306,57828,56728,57029,59193,58595,61705,64219,62374,66017,67931,71761,75321,74851,82817,84324,88021,91988,98090,98624,100380,109090,108176,114691,113697,117311,123661,119823,122497,120124,124065,121111,122068,115586,115131,110882,102278,103624,92775,92483,81143,73960,70168,64198,58020,52793,49965,48960,41755,40061,36416,34257,35995,27453,,13453112
F11,248,255,301,313,311,319,380,429,422,487,505,573,632,657,661,758,770,846,862,875,927,1012,1049,971,1048,1094,1118,1111,1217,1150,1263,1247,1285,1298,1309,1335,1378,1329,1374,1634,1645,1830,2106,2353,2746,3220,3736,4532,5635,6643,8330,10776,13250,16330,20170,25306,30117,37081,44534,54317,64256,73866,86394,96274,107883,118068,125848,134571,140887,147056,148504,149638,148957,146459,144240,138513,132385,125812,119852,112956,105187,102407,94535,88548,83069,77183,70913,66280,60654,56377,53464,49209,45282,42505,39881,38048,35385,34176,32680,30385,30219,29197,27611,27933,27680,26323,27168,27070,25955,25722,25757,27556,27903,27484,29325,29539,31015,31727,33781,34161,35574,38749,39998,42053,43181,47189,44896,49105,49939,51227,54961,52802,56315,55659,55421,59284,57874,57853,56722,55645,53451,52729,51937,52613,48559,43844,41785,37843,35775,34499,33075,29115,28208,24751,21611,22927,21169,19749,15879,17457,15462,,6278008
